age,income,score1,score2,label
30,67472.5,0.6459614776544079,6.794099803492316,0
62,35342.94,0.6537027282759186,3.3063729256766208,0
28,57655.86,-0.3144881728628243,1.8378686623739413,0
69,29700.89,0.6161922595766535,8.100343681190942,0
59,47186.08,-0.521822592424646,5.28586634633654,0
46,50010.44,-0.5288543702307189,3.3190189213503585,0
54,69751.71,-2.674235139988521,2.840656520777164,0
55,53319.95,0.5117649461757905,3.672552851606768,0
41,17195.448245052215,2.6285662019916236,3.193501465335166,1
67,44481.24,-1.2630815799539383,4.805758744723623,0
68,61861.83,-1.0081112960214902,7.738601975380243,0
41,50286.95734939525,2.3110403363815966,9.148234793582601,1
26,44047.91,-0.7919494015953173,5.41129737037535,0
51,58599.46,-1.0234784002556816,4.394834795216777,0
43,56326.78005405636,1.384803559968185,7.134287824868135,1
48,45517.55135440821,1.7087690923376047,8.045035826820236,1
24,38351.45960653295,1.8972419191327305,5.76963473827196,1
52,50113.99,1.113015265255426,4.152311053108382,0
59,56556.29456146495,1.6642128753713503,7.646988754705011,1
47,58412.58510949509,1.2590243070636975,7.4150846251486024,1
65,47029.037912222055,2.071260603981571,6.693885603888976,1
52,76638.01,1.2907620145208505,10.000200364219172,1
40,61966.059124551895,1.3484678338680969,7.036795359941475,1
67,41189.88,1.930492069512876,7.951266721160049,0
37,55441.74,0.4633601112168816,6.321554962989234,0
51,76534.49309826292,0.6114534376475149,9.031051624766445,1
39,69155.24143715322,1.93473805041253,5.310441093971838,1
65,42827.59,-0.6857642655987264,5.702496166644962,0
62,42579.39,-0.1399041360902394,6.872608652963662,0
39,21761.699857422638,1.8798577272048778,4.646410637574925,1
49,71323.19,-0.2895574851231905,3.767889632343164,0
37,44620.16,0.9933837421369308,4.407544727292888,0
50,57578.06,-1.258528634526442,6.213834624651764,0
26,60150.70746946053,2.808561623085719,6.0006938559727105,1
50,38609.589759843424,2.0960813267471017,7.103875918237315,1
27,27557.55,0.8659315823942154,6.697320574318034,0
55,44134.42105102152,1.7857934089842915,6.63658770241137,1
35,53322.62860775716,2.391036396057435,6.711196239278031,1
69,41741.88,-1.0135673675026913,4.208416245378493,0
64,64527.785905778386,2.112981904366247,5.404063179492677,1
26,51399.98828904099,2.3669168031260797,6.847069849505606,1
30,30418.69,2.0552420326464573,4.9065818559317735,0
55,28925.67,0.3102094027467345,2.2612539388873487,0
40,45814.86936591561,2.211596674613095,6.292235054112986,1
38,38344.776068894826,1.9215109826905339,6.829799588122915,1
46,35630.54132299747,0.602014279346951,6.429279542360325,1
60,61482.21,0.0005059406430908,4.447337641040885,0
44,59534.31,0.7913596496451948,2.843928959325692,0
46,42344.37685704453,1.7699913241154688,6.752633299545183,1
21,57087.76,1.1722353276832285,2.0296417659496435,0
34,18330.74,0.4556491261860219,6.088656586756369,0
65,68216.2,0.8643431444298675,7.037477021253896,0
45,38106.49,1.1665925813037217,5.965103127046161,0
53,51071.43317777963,1.1438598658256225,4.455334484919703,1
42,75689.35602647973,2.747847694269273,4.963407503526314,1
40,30963.45843642319,2.5257110429024148,7.204220121673767,1
43,57257.97528641532,1.8938585835382007,7.1552733165613045,1
63,54506.32669141473,2.088678848764735,6.907872672320118,1
45,54512.01,-1.2274033610864583,4.61774657344658,0
18,69487.18479708108,1.9154016573764792,9.292262821180245,1
47,46516.37,-1.4449813160734295,6.594133462222556,0
20,53894.599581073984,0.4013608521512295,5.8459549798272405,1
28,63422.4863330925,0.9907149119723128,7.767002990425869,1
52,42934.30285279226,1.670576485978573,4.731962795580779,1
63,18641.979804938353,0.5958124899490042,6.656519930751811,1
42,76795.47,0.2885733806786725,5.088336116224872,0
27,45335.26,0.1132279482871434,0.5464830580062907,0
35,62886.59810779098,1.6268136610249833,4.404112648318158,1
51,37020.452212202465,2.203986280526101,6.7657466206703765,1
45,46825.0,0.6983997458653435,5.013533557379968,0
42,51230.929002333294,1.7833355884539834,3.8355782639689,1
42,43486.95,0.0541306894267073,3.0502460946082683,0
43,45192.99,0.989208572265418,4.489021560230359,0
21,63710.04113672719,1.7734855466895372,7.083574895659489,1
52,62964.25,-0.1838221297283385,2.166982045255219,0
56,23783.57783417572,2.644093127854647,7.450434704148309,1
37,5003.225632843098,1.8413090874690443,6.376650977296017,1
34,52295.51,-0.5695722751156304,1.4162732125438042,0
36,66538.22,-1.5115604811353622,6.519428715327388,0
47,47753.77495348541,1.3081489447900676,3.8502433182299636,1
29,50449.44,-1.2808624507880708,5.024880291474182,0
40,39404.46,1.7044885354439945,3.650986731530786,0
57,25547.47,0.4220753103246784,3.3769633962965537,0
45,39091.83,0.0520280931582881,9.242052946817536,0
52,56831.57,1.221331525900063,6.400933212475425,0
68,55836.33,-1.888187217541716,6.459468226200284,0
53,46438.44606389935,0.6727571991713861,6.499184710207242,1
46,51797.75,-0.2458266805308047,4.861682519017457,0
52,56690.17,1.211504698715947,4.757588642830095,0
58,53848.17,0.0233724549692416,4.03314481026924,0
57,54378.26289049876,1.428494306563121,6.520213645026429,1
50,13165.152017676886,2.4808875038905525,6.651711327288181,1
30,56852.414236590805,1.4004036763337404,6.660286472224381,1
22,45038.96530983823,1.4565341445071884,9.123830388208814,1
29,63119.96,-0.4741688886245385,5.058942257313227,0
27,30670.980753509128,1.5384487087563083,11.03792749269594,1
37,27795.26,-0.664154720364217,5.526446546768735,0
23,52373.26,1.6129390997664033,6.097315073564133,0
32,71967.66,-2.254912794642681,3.289208519560961,0
35,53411.96271694616,2.4813178999651426,8.808869083092244,1
25,29671.672617075423,1.273912120016241,4.305469735805152,1
32,41184.580393363685,1.3127243361022223,7.105612075864132,1
30,55866.94,-0.0847889673430542,7.617534218790999,0
27,47299.92628684237,1.7321663307056339,9.07468565440107,1
59,48291.33220970689,1.5807368151745298,7.166361225496615,1
67,54739.05,-0.9384544511983924,1.927923064770808,0
59,38273.08,-0.7470793043560632,5.686754523979957,0
31,48111.50670940006,0.7496336244404904,7.5158230613381765,1
47,49113.59,0.4136087191596872,2.358503697145476,0
65,47192.2,-0.9550746738615764,4.218203932135982,0
62,69502.97,0.3359207050107881,5.016092915293834,0
49,30665.058052170625,0.2760675890459925,5.639034997006107,1
62,35709.86036818562,1.0054628750095445,5.6071480508473215,1
36,46125.15974747422,1.344879160445212,8.358306593646708,1
43,51095.56,-0.435717442333492,5.816002653126763,0
30,63543.995254948,2.358608011789723,5.9285822210184875,1
63,65053.666613893416,2.027859041211386,7.555564192739346,1
32,44946.556266133586,1.1817471129303758,5.221666711489929,1
32,48089.761026502056,1.254362245562328,4.531767946194873,1
63,46964.75,-0.1277464242306931,3.527823541432592,0
20,53443.452752298224,1.7815855888050949,6.413090495632027,1
46,29467.208542296245,2.2327041735368383,4.58346581235096,1
33,38327.8614937675,2.6886507015451864,5.01716657676873,1
57,49683.04,-1.0933243480100838,6.018945831032504,0
49,22171.344520646584,2.1374522436339816,6.813197106478581,1
56,49663.223593830684,1.864065895561018,7.083428982710387,1
63,46681.9867778954,0.8576016849211303,9.02055541697226,1
61,39673.34633352937,2.1421446788509524,6.5427096462056085,1
56,83320.88,-0.742103111059249,3.5101124990147943,0
47,50283.59483544914,2.19899731789748,9.857803599049214,1
61,27896.64305296568,1.7763985366546506,6.586702161581578,1
32,21817.43092755989,1.5940301194171664,7.390548032490783,1
23,57426.38120445935,1.306818552833695,7.026068076878977,1
36,40793.34,0.3684092429949662,5.298334095506406,0
41,72574.77,-0.9437214720855096,6.176251663755042,0
18,41612.51138729969,1.61972281949444,5.655067914107998,1
22,27883.3,0.1006157971917923,3.2610215484912763,0
64,22781.91,-0.3795438628516962,7.077550654534266,0
38,20576.94,-1.4301043575018757,1.562622605514452,0
51,19554.92,0.9287342366711024,4.840278133710742,0
50,63092.91801373434,1.7602830461958028,7.171075001929094,1
30,73487.84894894075,1.0864359444242138,7.6512732335106355,1
28,51379.75878574365,2.1881588116494566,5.794606057594589,1
34,59703.127680229045,0.35797337787285877,7.689172074427504,1
52,-860.84,-0.9273085858789372,5.151885509768392,0
61,48403.11,1.6685880532357578,6.268392476306262,0
61,75840.10240623362,2.702214830162196,5.088134443355504,1
51,24938.9,-0.6829212565401631,5.947394991793124,0
25,34316.81,-0.5675799366257767,6.616360333355171,0
29,67584.61,-1.8548934816373053,6.6505539106389895,0
67,62677.05,1.4659920811685496,4.161267656462861,0
54,53368.50221962593,3.3526942198242176,11.532100193550825,1
60,45786.93,0.2783195486587443,4.993902771669495,0
21,60429.86,-0.070876853545955,4.488431877983068,0
60,62355.287329231985,2.120628617753035,5.657436903825095,1
50,38103.816935215356,1.6585177842642083,5.631344746420727,1
36,24247.736749011245,1.0251888761080545,8.26987923128254,1
46,56587.51183989709,1.266045322643979,8.166530795376561,1
47,53765.83058534974,2.035083078462441,8.278759348258225,1
31,24964.929172968838,2.7152094143694345,6.220004537357923,1
53,43654.87,-0.8237708829390283,6.032760564826605,0
51,64190.71,-0.5275568932476206,1.892244299193266,0
44,58300.516843391786,0.38530782397364094,7.538527937895312,1
38,61352.54941928382,3.033347103288175,5.940745244676888,1
52,41180.4,-0.5300002120133335,3.384563344407604,0
52,31955.307184571582,3.1859218915796195,6.380303718375782,1
22,59107.26,1.1708444666812834,1.3246663945933634,0
38,50300.1445729756,1.8522805239759423,7.8662903755502676,1
41,54196.7,-1.242035376209461,7.730658200967051,0
58,62739.59,-0.9275464960607636,4.800801283782671,0
24,50031.38445528191,2.8546468203227118,7.711547618549886,1
50,76657.72859562298,0.9522086893578127,10.127147106446813,1
52,46193.22,2.2419910520423936,5.100732132865375,0
24,23275.35417048464,2.337806378812998,5.50343335660631,1
43,50313.933622745186,2.175973006858115,8.827297282572697,1
45,42240.18,-0.1654440150064501,7.502581368835617,0
37,47374.60291434377,0.5755465153692466,8.34292085702422,1
53,56645.29477495188,0.844674412990766,7.017406942562397,1
47,38579.21438791264,2.4717504859317123,6.667223577043626,1
42,63330.28,0.141179513867013,3.9050569401022623,0
41,60981.4082883777,2.15418412945123,6.395736961541485,1
42,38618.74,-1.3460831343349289,2.0267685852575434,0
41,51193.08822432848,2.2055494279415133,5.95670090896104,1
31,53538.52137450351,1.4563079540517765,7.163087054001249,1
63,56095.54,1.4908592826419955,9.385331287473974,0
19,46946.06,0.0115580219888046,5.366925031891533,0
69,50944.95,1.4589732028007705,2.351178269842668,0
51,51633.99,-0.8847546670820574,6.73390543833677,0
19,72510.34,-0.8889885423835654,6.299718679442926,0
59,67567.44,-1.0425557086388673,4.8503439769782295,0
46,29591.98117672835,1.5258099987492733,6.37224226679086,1
37,31417.25,2.08478218968822,6.20450626321508,0
37,61731.97,-0.5240230869632035,9.393176343106692,0
38,54173.80062580071,1.4623670614913618,6.534563896685886,1
27,32181.879271592436,1.665888949795386,5.873967517581538,1
43,75511.94287626658,2.3512396914746527,6.7770089635278525,1
63,56610.44,0.1398599640219547,4.579307332813072,0
57,37383.43,0.1609976014757675,5.747140139729577,0
58,3522.27,0.2887083817306317,1.786920252804879,0
57,65735.86,0.6342900315075675,6.845445139762523,0
42,36564.16,-0.1751227627553125,3.1764713818666284,0
43,31278.434516476314,0.31988278703846923,8.912706588875544,1
30,24970.080763440466,2.7396941355671336,6.227959574438634,1
29,64353.12787040431,1.145175011940589,6.403878218063321,1
49,77574.86,-0.0441071448319618,6.736683412819671,0
63,65861.5,-0.7301004006250515,5.829741493205296,0
34,61287.15213858025,1.3043717229369558,7.235586728773834,1
51,58437.68,-0.4954157380002714,3.0887380992349964,0
28,69669.62367076636,1.3189055377665795,8.513570021632995,1
20,54048.2,-0.1044937207283872,7.58152211379875,0
56,76748.10651713797,1.6211829857261115,9.751244272599505,1
45,59161.86,0.4371112183222944,6.810363533007389,0
36,52090.79,-0.6002232543139734,7.671315618759771,0
31,51013.38600199151,2.29297353527263,6.53389445963235,1
49,59727.210660709396,0.8724101775512949,7.8788948400259775,1
59,54288.58,-0.6544996700822868,5.963727300728554,0
25,43587.020267125,1.3130192930674465,6.261270107927788,1
43,55006.838943666466,0.9881501214673744,8.716645442101218,1
27,67007.38,-0.8716627393266927,7.186351319059552,0
32,32362.86,1.3362807289153735,6.794655175283892,0
32,25390.965804044645,2.1562061244150548,3.212217709154608,1
60,39149.45986652192,2.138878536545306,5.34935183718588,1
27,57980.91,-0.6970532349347955,8.494168447925622,0
37,27189.03,1.194237447574919,3.746503072190002,0
48,36164.32,-1.37875771392599,4.901321488862261,0
30,41062.74681827143,1.4318176350400145,7.376820253842281,1
48,24375.79,-0.5461211682570793,1.733828107805432,0
54,45422.43,-1.1141474672778862,4.769938575384509,0
19,27813.95,-2.506148743333028,1.9386118888400907,0
32,29587.42523579648,1.3631756607643886,5.273840657646263,1
43,13621.898440354882,2.824004207446212,7.068852382770304,1
33,41039.80234308813,1.3286157343963014,8.4539575293593,1
46,50278.10410166677,2.6341300459425736,10.094624130772479,1
39,30802.595545607823,1.5354927727166445,6.858050421783684,1
46,45520.726698873135,1.8298120930934507,7.646693904378741,1
32,46847.89,-0.5873282535039807,3.817131274066615,0
31,60072.62644740059,1.8811507605447195,8.217602856903813,1
39,90610.36,-1.4240637570760872,6.845649305651298,0
42,50487.239756543015,1.7448938792531679,9.167545365095608,1
26,41048.015935780764,1.3784290759207638,8.032059626111929,1
37,51373.29997234706,2.268802624958632,5.186530222145073,1
29,45749.225875580625,2.4667465892212976,5.263605597274589,1
43,41278.29461171594,1.2534801744876678,7.575368343761516,1
28,43862.11,-1.2410252436760283,3.710707114270728,0
20,53591.94,0.0617478687775945,2.7022442033666136,0
24,47438.23868915763,1.4725081918911493,8.768123876161978,1
26,40379.86,-0.8747570961322351,5.96892454206714,0
20,61063.72,-1.8531070647549184,4.849478496456579,0
46,49307.11742657281,2.83107123266903,7.339254469778444,1
47,31131.64190129934,2.0982510575154083,8.524790430803003,1
27,32589.448474583864,0.6283012747631377,8.302706858896773,1
30,41011.55469344785,1.1138815392020611,8.981032677883247,1
45,68493.33,0.3520688817652352,7.9493988828907955,0
37,51642.53609164573,1.9616326664442492,8.974165978569989,1
22,49551.44,-0.3997377653041871,5.125497359877717,0
53,57760.751064636155,1.7650026244724548,5.705870200407003,1
31,45777.550315044646,2.8057202263936496,4.883300001298411,1
56,61133.40382715317,2.6422697466918303,5.833679134043134,1
38,65825.69879631406,2.125669388490429,7.799708404573802,1
37,63505.91068496715,1.2827262568534565,8.061034562968363,1
36,58543.98130485492,2.0585809487367435,5.516633108645559,1
69,49770.01,-0.8764797356305467,8.825181447318158,0
59,50696.33,-0.2749070587709354,4.040081103765387,0
28,73786.71742315497,1.220886693181549,6.56248100880744,1
67,40178.82,-0.1013281971275698,5.933882028343484,0
31,42534.75073516402,2.167383955186937,4.612703385711233,1
35,37458.83,-0.310639958216323,6.088903659354245,0
67,63002.11,0.6292225861122339,4.6203311546956485,0
30,51971.64,0.7804494434764485,3.795189159098857,0
38,29648.159687041883,1.433235895112277,5.499386407321468,1
36,62918.87,-0.2232909471187474,2.6884505663930107,0
27,47115.81,0.0105813076614414,6.571007549590054,0
69,60510.34,0.1073619534731427,6.209892030975393,0
65,49826.1,0.735584089428057,4.843187984208557,0
23,53838.64,0.0773071208496385,4.797516533736124,0
31,61426.61351936899,2.9125950571306922,5.638145971917193,1
56,44782.18,1.1122223836319671,6.28640256329881,0
54,30100.8,-0.42607938297922,4.151953673817459,0
63,77838.99,0.8397685094244091,1.1864414808758623,0
47,49344.948792145384,0.9464375908894087,8.224195375190995,1
28,49126.16,0.8482478861336195,6.134323209239664,0
32,49031.98,1.2316819727559138,4.942226119913895,0
61,49900.124259708195,1.9450166278400234,6.392314811779037,1
48,51296.81,-1.3847866804750228,1.6055905773411068,0
49,42992.07,-1.2520714722203885,9.054209751135128,0
58,31552.96,-0.0050427256712248,4.965887950104708,0
21,34607.41,0.613802678915048,2.648253831459914,0
21,53073.9829025264,1.8192773140962402,5.156105484764209,1
38,16737.11638197595,2.613094967424179,3.539336507174337,1
45,40008.56437985906,2.236523791110467,7.359812746327201,1
37,58376.94,0.1912747721332958,8.584773886408618,0
21,48541.48,-0.5495101619421948,4.032427482049226,0
65,41554.02295434695,1.2533064683914577,9.937530950040346,1
31,65448.51,-0.3092227921809519,4.518960632944332,0
39,53390.38508298033,-0.22625047575079965,5.19623542199557,1
42,32680.0,0.6352943977955716,2.889530610822641,0
50,35225.21656836923,2.1010960631843862,6.050165389701935,1
20,34160.11,0.5030961831113403,5.3644522959071965,0
40,43588.00920684843,1.8407604713999453,5.209570992445753,1
46,42470.09,1.191674403337109,4.650609552567483,0
64,75139.74,-1.63813816903817,1.9635852006116683,0
47,73204.59446519733,1.6435684374051602,7.962660337921555,1
27,55561.42,1.4296625691429918,2.98465193265134,0
40,66655.17,0.0684689194427179,5.053882690658831,0
59,56224.0,-0.8386622687641689,3.274177527023274,0
37,43642.23,-2.0443803605887254,6.317779703908609,0
38,28857.12,0.07568393689945,3.9414999518441647,0
59,35495.93,-0.330117959803311,5.7166998360215215,0
64,37086.45620079312,1.1047767164687985,6.790843783718874,1
60,62926.87,0.233851924493556,2.908122192718781,0
47,56779.52,-0.3401286515167888,6.9389402147741945,0
38,41210.79,-0.8076292890479665,5.216661781394827,0
19,61245.33941038232,2.2093660611974575,6.570385005621828,1
56,48335.938623274895,1.7916537071894423,6.211317784651224,1
41,55396.04119506015,1.3835805151274385,6.928265637036809,1
32,70744.83106899587,1.6677746478240223,7.564990066221287,1
28,69230.36,0.1010956394647792,3.3704210344022183,0
57,50313.96,-0.8579006108205495,2.5105958085540454,0
57,78516.21,0.2213929511871682,2.2371096333881297,0
52,47205.4,0.430949268230933,7.352959254901833,0
54,53462.77,-0.053551649221363,6.924508628867383,0
51,26992.58,0.6909425408003956,4.278103173569933,0
50,68670.54,-0.7843768938975824,2.042635361869674,0
45,34422.57,1.401522541681765,4.788189954330574,1
58,42286.39,1.331802302894524,5.720547978915322,0
49,42377.9,0.5841963320656671,5.178226615499305,0
43,51036.51,-0.0694788019934484,3.0332083473832148,0
20,56961.86,1.5919704062086806,4.781779612667868,0
33,39182.28599386201,1.3893599985129075,5.08617567105123,1
39,38562.48,-0.5482486716354871,5.404603703132197,0
32,49868.396054649435,1.0282920340309785,6.061179584894755,1
18,69494.1822749209,0.8211794602252455,8.996039626613616,1
38,59668.21241688168,2.2110080129926653,8.051155050220446,1
52,53174.50843170366,1.980697823883684,4.2932343599579745,1
39,38470.67159218335,1.2314193711731742,7.559361487584987,1
47,57320.05030261596,1.192120085926184,6.762774781430503,1
23,61339.28855061111,2.0279369179264113,7.355593417862641,1
59,76079.50015913941,0.8203862363660301,8.148995542192583,1
20,65530.77,-1.384445975053311,7.368361469752608,0
68,26230.66,-0.0331577127521702,7.822112168182716,0
23,69146.77082516659,2.2804294336799815,3.9334079607424024,1
59,49649.09163589857,2.0105136389855156,7.263563635366781,1
55,39306.020666464145,1.7952463096136326,9.990331370468711,1
52,38574.46198823329,2.572358692555052,6.505377822596186,1
52,43513.55,0.4911624549544151,7.327948703122698,0
49,26193.67,-1.8243808743718144,7.3951970672008995,0
52,30043.55975124592,1.2262723128953814,4.26241575958062,1
44,61243.63,0.0101743388956667,7.436834799339076,0
69,56417.51,1.308670349552275,1.2905501138268227,0
61,47136.52,-0.5214887931698055,3.856736509134017,0
18,55429.21,0.4500910450549785,6.736149007487483,0
53,64331.634360303105,0.6555743888699024,7.008667057916362,1
23,57368.45,-0.977765009721976,1.3275565356910115,0
48,47948.26,-0.4653867528813434,5.765466345772256,0
43,31740.371477908175,1.149477695512957,8.262481708577925,1
22,24470.915345527872,1.4915402249641696,8.48826651799925,1
41,47089.75,1.562820156134796,6.07138939034501,0
40,75686.7516319531,2.6876874524732464,5.067084769743351,1
63,41588.13289843531,0.9486675066173882,9.995498753930564,1
33,90601.01768259375,0.767678715913487,10.10226407320179,1
64,54459.27195034948,1.3786361258017699,6.648398540223972,1
52,59741.48906572364,0.7494459205111992,7.980433698156304,1
24,58444.07,1.9177348063279651,4.6359863190387856,0
28,42131.2,-0.8065218172600633,7.611276877435291,0
23,41929.63379782094,1.6138899299747076,6.603827366267885,1
51,40697.54,0.4751086726345186,4.26048377318355,0
37,84517.87095162153,1.110456599825246,9.1700455011551,1
65,28785.1,0.5973254388996251,5.788557392714405,0
19,76385.29,-0.0997395608315275,5.2664471947952265,0
38,50233.357544893915,2.7147754148880785,8.71837057243947,1
30,48110.87965799548,0.8027825038374294,7.130409314715464,1
43,51757.61,0.3230584447889731,4.4991179859011226,0
65,40308.87,0.1405204696314459,6.529358880223659,0
33,34810.104975286915,1.555514199551372,8.199701374219146,1
56,33493.79199395555,1.9932029951510433,8.65404356990571,1
55,53103.685785484224,1.3224377794726285,4.464420277079334,1
69,59742.65,-0.2246339180653652,6.061381282549445,0
21,50253.41,2.4927443514116447,4.438814205803334,0
46,65705.07,-1.3346912892632297,5.333481984927705,0
34,42902.114379854895,1.7581328065985922,10.834506504725779,1
53,22070.85,2.076108942783641,7.00947884017854,1
33,42927.51,1.4396014876849466,6.2916597378474615,0
19,30479.77,-1.1808037000991674,4.255445935502361,0
58,57245.94,0.5274872203625917,4.3953467497019645,0
23,43404.34,-1.5045266568943232,7.368188733234178,0
23,22869.62,-1.593277664521143,6.075617580177569,0
31,42534.54744239006,2.1783247155923853,4.603165917085216,1
51,47098.73,-0.5939575320693002,2.2997757934242244,0
37,34273.37,0.3662679585655435,5.380219967663924,0
36,65473.91,0.7272441608445052,3.005241331425752,0
